COMMAND   PID  USER   FD      TYPE             DEVICE  SIZE/OFF    NODE NAME
firefox 11500 rafal  cwd       DIR              259,5      4096  131074 /home/rafal
firefox 11500 rafal  DEL       REG                0,1              1066 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3194 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              5246 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              5245 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              5244 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3189 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              7282 /memfd:mozilla-ipc
firefox 11500 rafal  mem       REG              259,5      2120 1310840 /var/snap/firefox/common/fontconfig/8574fcfd-6d43-41f8-aea2-a5cf58fa0f51-le64.cache-7
firefox 11500 rafal  DEL       REG                0,1                64 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              6219 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              6218 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              7270 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3127 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3126 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3125 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3124 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3123 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3121 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3111 /memfd:wayland-cursor
firefox 11500 rafal  DEL       REG                0,1              3122 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3120 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3119 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3118 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3117 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1                86 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              6217 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              6216 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              6215 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              5202 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3116 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3113 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3115 /memfd:mozilla-ipc
firefox 11500 rafal  mem       REG              259,5      1696 1310839 /var/snap/firefox/common/fontconfig/e567fb70-1592-4498-b775-97506f2a2ff0-le64.cache-7
firefox 11500 rafal  DEL       REG                0,1                85 /memfd:mozilla-ipc
firefox 11500 rafal  mem       REG              259,5      1872 1310838 /var/snap/firefox/common/fontconfig/1c05180f-a6e4-46c4-890d-4f19c255cdda-le64.cache-7
firefox 11500 rafal  DEL       REG                0,1              6214 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1                91 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              1084 /memfd:mozilla-ipc
firefox 11500 rafal  DEL       REG                0,1              3078 /memfd:mutter-shared
firefox 11500 rafal  mem       REG               7,16             10303 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libICE.so.6.3.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,17             75954 /snap/firefox/5014/data-dir/themes/Yaru-dark/gtk-3.0/gtk.gresource (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10311 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libSM.so.6.0.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10037 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/gtk-2.0/modules/libatk-bridge.so (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              2070 /usr/lib/locale/C.utf8/LC_CTYPE (path dev=259,5, inode=4457024)
firefox 11500 rafal  mem       REG               7,16             10382 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libasound.so.2.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7667 /usr/lib/x86_64-linux-gnu/libresolv.so.2 (path dev=259,5, inode=4461492)
firefox 11500 rafal  mem       REG               7,16             16412 /snap/firefox/5014/gnome-platform/usr/share/locale/en/LC_MESSAGES/gtk30-properties.mo (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             16413 /snap/firefox/5014/gnome-platform/usr/share/locale/en/LC_MESSAGES/gtk30.mo (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              2077 /usr/lib/locale/C.utf8/LC_NUMERIC (path dev=259,5, inode=4457093)
firefox 11500 rafal  mem       REG               7,10              7425 /usr/lib/x86_64-linux-gnu/gconv/gconv-modules.cache (path dev=259,5, inode=4461787)
firefox 11500 rafal  mem       REG               7,12 142786384     294 /snap/firefox/5014/usr/lib/firefox/libxul.so
firefox 11500 rafal  mem       REG               7,16               303 /snap/firefox/5014/gnome-platform/lib/x86_64-linux-gnu/libgpg-error.so.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7577 /usr/lib/x86_64-linux-gnu/libmd.so.0.0.5 (path dev=259,5, inode=4484182)
firefox 11500 rafal  mem       REG               7,16             10578 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgcrypt.so.20.3.4 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7479 /usr/lib/x86_64-linux-gnu/libcap.so.2.44 (path dev=259,5, inode=4483545)
firefox 11500 rafal  mem       REG               7,10              7570 /usr/lib/x86_64-linux-gnu/liblz4.so.1.9.3 (path dev=259,5, inode=4484166)
firefox 11500 rafal  mem       REG               7,16             11302 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libzstd.so.1.4.8 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7572 /usr/lib/x86_64-linux-gnu/liblzma.so.5.2.5 (path dev=259,5, inode=4484168)
firefox 11500 rafal  mem       REG               7,10              7470 /usr/lib/x86_64-linux-gnu/libbsd.so.0.11.5 (path dev=259,5, inode=4483518)
firefox 11500 rafal  mem       REG               7,16             10422 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libbrotlicommon.so.1.0.9 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11117 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libsystemd.so.0.32.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10335 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXdmcp.so.6.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10323 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXau.so.6.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10425 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libbrotlidec.so.1.0.9 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10485 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libdatrie.so.1.4.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10419 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libblkid.so.1.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10397 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libatspi.so.0.0.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16               300 /snap/firefox/5014/gnome-platform/lib/x86_64-linux-gnu/libdbus-1.so.3.19.13 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10869 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libjpeg.so.8.2.2 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11176 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libuuid.so.1.3.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16               302 /snap/firefox/5014/gnome-platform/lib/x86_64-linux-gnu/libexpat.so.1.8.7 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11011 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpixman-1.so.0.42.2 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11275 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libxcb-shm.so.0.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11272 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libxcb-render.so.0.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11282 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libxcb.so.1.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10358 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXrender.so.1.3.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11017 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpng16.so.16.37.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10673 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgraphite2.so.3.2.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10557 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libfreetype.so.6.18.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11127 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libthai.so.0.3.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16               308 /snap/firefox/5014/gnome-platform/lib/x86_64-linux-gnu/libselinux.so.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10899 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libmount.so.1.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7712 /usr/lib/x86_64-linux-gnu/libz.so.1.2.11 (path dev=259,5, inode=4484863)
firefox 11500 rafal  mem       REG               7,10              2080 /usr/lib/locale/C.utf8/LC_TIME (path dev=259,5, inode=4457133)
firefox 11500 rafal  mem       REG               7,10              2069 /usr/lib/locale/C.utf8/LC_COLLATE (path dev=259,5, inode=4457022)
firefox 11500 rafal  mem       REG               7,10              2075 /usr/lib/locale/C.utf8/LC_MONETARY (path dev=259,5, inode=4457059)
firefox 11500 rafal  mem       REG               7,16             10317 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libX11-xcb.so.1.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,12     11488     284 /snap/firefox/5014/usr/lib/firefox/libmozwayland.so
firefox 11500 rafal  mem       REG               7,16             10547 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libffi.so.7.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10983 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpcre2-8.so.0.10.4 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10350 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXinerama.so.1.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10355 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXrandr.so.2.2.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10326 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXcomposite.so.1.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10332 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXdamage.so.1.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10329 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXcursor.so.1.0.2 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10338 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXext.so.6.4.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11232 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libwayland-egl.so.1.22.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11226 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libwayland-client.so.0.22.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             11288 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libxkbcommon.so.0.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10392 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libatk-bridge-2.0.so.0.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10320 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libX11.so.6.4.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10530 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libepoxy.so.0.0.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10389 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libatk-1.0.so.0.23809.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10592 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgdk_pixbuf-2.0.so.0.4200.10 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10560 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libfribidi.so.0.4.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10550 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libfontconfig.so.1.12.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10443 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libcairo.so.2.11800.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10805 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libharfbuzz.so.0.60830.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10952 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpango-1.0.so.0.5100.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10603 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgio-2.0.so.0.7800.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10662 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgobject-2.0.so.0.7800.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10618 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libglib-2.0.so.0.7800.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10587 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgdk-3.so.0.2406.32 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10754 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgtk-3.so.0.2406.32 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,12    410944     293 /snap/firefox/5014/usr/lib/firefox/libssl3.so
firefox 11500 rafal  mem       REG               7,12   8676048     276 /snap/firefox/5014/usr/lib/firefox/libgkcodecs.so
firefox 11500 rafal  mem       REG               7,10              2074 /usr/lib/locale/C.utf8/LC_MESSAGES/SYS_LC_MESSAGES (path dev=259,5, inode=4457058)
firefox 11500 rafal  mem       REG               7,16             11229 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libwayland-cursor.so.0.22.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,12   1299136     283 /snap/firefox/5014/usr/lib/firefox/libmozsqlite3.so
firefox 11500 rafal  mem       REG               7,12    720768     286 /snap/firefox/5014/usr/lib/firefox/libnss3.so
firefox 11500 rafal  mem       REG               7,10              2078 /usr/lib/locale/C.utf8/LC_PAPER (path dev=259,5, inode=4457129)
firefox 11500 rafal  mem       REG               7,16             10347 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXi.so.6.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10437 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libcairo-gobject.so.2.11800.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10958 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpangoft2-1.0.so.0.5100.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10955 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libpangocairo-1.0.so.0.5100.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,12    168808     291 /snap/firefox/5014/usr/lib/firefox/libsmime3.so
firefox 11500 rafal  mem       REG               7,12    184760     288 /snap/firefox/5014/usr/lib/firefox/libnssutil3.so
firefox 11500 rafal  mem       REG               7,12    175576     278 /snap/firefox/5014/usr/lib/firefox/liblgpllibs.so
firefox 11500 rafal  mem       REG               7,12    148560     282 /snap/firefox/5014/usr/lib/firefox/libmozsandbox.so
firefox 11500 rafal  mem       REG               7,10              2076 /usr/lib/locale/C.utf8/LC_NAME (path dev=259,5, inode=4457092)
firefox 11500 rafal  mem       REG               7,10              2068 /usr/lib/locale/C.utf8/LC_ADDRESS (path dev=259,5, inode=4456997)
firefox 11500 rafal  mem       REG               7,10              2079 /usr/lib/locale/C.utf8/LC_TELEPHONE (path dev=259,5, inode=4457130)
firefox 11500 rafal  mem       REG               7,16             10341 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libXfixes.so.3.1.0 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16             10624 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libgmodule-2.0.so.0.7800.1 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,12      4112     281 /snap/firefox/5014/usr/lib/firefox/libmozgtk.so
firefox 11500 rafal  mem       REG               7,12    209440     285 /snap/firefox/5014/usr/lib/firefox/libnspr4.so
firefox 11500 rafal  mem       REG               7,10              7474 /usr/lib/x86_64-linux-gnu/libc.so.6 (path dev=259,5, inode=4461479)
firefox 11500 rafal  mem       REG               7,10              7524 /usr/lib/x86_64-linux-gnu/libgcc_s.so.1 (path dev=259,5, inode=4483821)
firefox 11500 rafal  mem       REG               7,10              7575 /usr/lib/x86_64-linux-gnu/libm.so.6 (path dev=259,5, inode=4461482)
firefox 11500 rafal  mem       REG               7,10              2072 /usr/lib/locale/C.utf8/LC_MEASUREMENT (path dev=259,5, inode=4457026)
firefox 11500 rafal  mem       REG               7,12     12064     290 /snap/firefox/5014/usr/lib/firefox/libplds4.so
firefox 11500 rafal  mem       REG               7,12     16152     289 /snap/firefox/5014/usr/lib/firefox/libplc4.so
firefox 11500 rafal  mem       REG               7,16             11108 /snap/firefox/5014/gnome-platform/usr/lib/x86_64-linux-gnu/libstdc++.so.6.0.30 (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,16               296 /snap/firefox/5014/gnome-platform/lib/x86_64-linux-gnu/bindtextdomain.so (stat: No such file or directory)
firefox 11500 rafal  mem       REG               7,10              7445 /usr/lib/x86_64-linux-gnu/ld-linux-x86-64.so.2 (path dev=259,5, inode=4461476)
firefox 11500 rafal  mem       REG               7,10              2071 /usr/lib/locale/C.utf8/LC_IDENTIFICATION (path dev=259,5, inode=4457025)
firefox 11500 rafal    0r      CHR                1,3       0t0       5 /dev/null
firefox 11500 rafal    1u     unix 0x0000000000000000       0t0  167756 type=STREAM
firefox 11500 rafal    2u     unix 0x0000000000000000       0t0  167756 type=STREAM
firefox 11500 rafal    3r      CHR                1,3       0t0       5 /dev/null
firefox 11500 rafal    4r      CHR                1,3       0t0       5 /dev/null
firefox 11500 rafal    5r      CHR                1,3       0t0       5 /dev/null
firefox 11500 rafal    6r     FIFO               0,14       0t0  167792 pipe
firefox 11500 rafal    7w     FIFO               0,14       0t0  167792 pipe
firefox 11500 rafal    8u      REG                0,1         0    3107 /memfd:mozreserved (deleted)
firefox 11500 rafal    9u      REG                0,1         0    3108 /memfd:mozreserved (deleted)
firefox 11500 rafal   10u      REG                0,1         0    3109 /memfd:mozreserved (deleted)
firefox 11500 rafal   11u      REG                0,1         0    3110 /memfd:mozreserved (deleted)
firefox 11500 rafal   12u     unix 0x0000000000000000       0t0  167793 type=DGRAM
firefox 11500 rafal   13u     unix 0x0000000000000000       0t0  167795 /run/user/1000/snap.firefox/wayland-proxy-11500 type=STREAM
firefox 11500 rafal   14u     unix 0x0000000000000000       0t0  167796 type=STREAM
firefox 11500 rafal   15u     unix 0x0000000000000000       0t0  173159 /run/user/1000/snap.firefox/wayland-proxy-11500 type=STREAM
firefox 11500 rafal   16u     unix 0x0000000000000000       0t0  173160 type=STREAM
firefox 11500 rafal   17u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   18u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   19u     unix 0x0000000000000000       0t0  167797 type=STREAM
firefox 11500 rafal   20u  a_inode               0,15         0      49 [eventfd]
firefox 11500 rafal   21u      REG                0,1   2356992    3111 /memfd:wayland-cursor (deleted)
firefox 11500 rafal   22r      REG                0,1    663728    7283 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   23wW     REG              259,5         0  131454 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/.parentlock
firefox 11500 rafal   24u      CHR            226,128       0t0     939 /dev/dri/renderD128
firefox 11500 rafal   25u  a_inode               0,15         0      49 [eventpoll]
firefox 11500 rafal   26r     FIFO               0,14       0t0  171504 pipe
firefox 11500 rafal   27w     FIFO               0,14       0t0  171504 pipe
firefox 11500 rafal   28r     FIFO               0,14       0t0  171505 pipe
firefox 11500 rafal   29w     FIFO               0,14       0t0  171505 pipe
firefox 11500 rafal   30r      REG               7,12  34500546     296 /snap/firefox/5014/usr/lib/firefox/omni.ja
firefox 11500 rafal   31r      REG               7,12  43687293      47 /snap/firefox/5014/usr/lib/firefox/browser/omni.ja
firefox 11500 rafal   32r     FIFO               0,14       0t0  171507 pipe
firefox 11500 rafal   33w     FIFO               0,14       0t0  171507 pipe
firefox 11500 rafal   34r     FIFO               0,14       0t0  167806 pipe
firefox 11500 rafal   35w     FIFO               0,14       0t0  167806 pipe
firefox 11500 rafal   36r     FIFO               0,14       0t0  168499 pipe
firefox 11500 rafal   37w     FIFO               0,14       0t0  168499 pipe
firefox 11500 rafal   38u  netlink                          0t0  171508 ROUTE
firefox 11500 rafal   39u     unix 0x0000000000000000       0t0  169531 type=STREAM
firefox 11500 rafal   40r     FIFO               0,14       0t0  167808 pipe
firefox 11500 rafal   41w     FIFO               0,14       0t0  167808 pipe
firefox 11500 rafal   42u     unix 0x0000000000000000       0t0  166690 type=SEQPACKET
firefox 11500 rafal   43r      REG                0,1    234840    3113 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   44r      REG              259,5    569679 1049657 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/extensions/langpack-en-US@firefox.mozilla.org.xpi
firefox 11500 rafal   45u     IPv4             196133       0t0     UDP *:47078 
firefox 11500 rafal   46uw     REG              259,5   5242880  131617 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/places.sqlite
firefox 11500 rafal   47u     IPv4             196134       0t0     UDP *:39091 
firefox 11500 rafal   48r      REG                0,1       182    3115 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   49uw     REG              259,5    524288  131465 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/cookies.sqlite
firefox 11500 rafal   50u      REG              259,5    557496  131610 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/cookies.sqlite-wal
firefox 11500 rafal   51u      REG              259,5    229376  131470 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/cert9.db
firefox 11500 rafal   52u      REG              259,5    294912  131471 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/key4.db
firefox 11500 rafal   53uw     REG              259,5      4096  131473 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage.sqlite
firefox 11500 rafal   54r      REG                0,1     21314    3126 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   55r      REG                0,1      6998    3116 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   56r      REG                0,1       274    3117 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   57r      REG                0,1      6272    3118 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   58r      REG                0,1      2172    3119 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   59r      REG                0,1      2356    3120 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   60r      REG                0,1     65848    3121 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   61r      REG                0,1     24972    3122 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   62r      REG                0,1       170    3123 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   63r      REG                0,1      2840    3124 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   64r      REG                0,1      1488    3125 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   65r      REG                0,1     11514    3127 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   66u     unix 0x0000000000000000       0t0  173175 type=SEQPACKET
firefox 11500 rafal   67u     IPv4             197335       0t0     TCP rafal-ThinkPad-X13-Yoga-Gen-1:35166->123.208.120.34.bc.googleusercontent.com:https (ESTABLISHED)
firefox 11500 rafal   68r      REG                0,1    255554    3129 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   69u     IPv4             198047       0t0     UDP *:59116 
firefox 11500 rafal   70uw     REG              259,5      6144 1049691 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage/default/https+++zapisy.ii.uni.wroc.pl/ls/data.sqlite
firefox 11500 rafal   71u     unix 0x0000000000000000       0t0  167825 type=SEQPACKET
firefox 11500 rafal   72u     unix 0x0000000000000000       0t0  167826 type=SEQPACKET
firefox 11500 rafal   73r     FIFO               0,14       0t0  167827 pipe
firefox 11500 rafal   74w     FIFO               0,14       0t0  167827 pipe
firefox 11500 rafal   75u     unix 0x0000000000000000       0t0  167828 type=SEQPACKET
firefox 11500 rafal   76u     unix 0x0000000000000000       0t0  167829 type=SEQPACKET
firefox 11500 rafal   77u     unix 0x0000000000000000       0t0  172466 type=STREAM
firefox 11500 rafal   78u     IPv4             199036       0t0     UDP *:34114 
firefox 11500 rafal   79u      CHR            226,128       0t0     939 /dev/dri/renderD128
firefox 11500 rafal   80r      REG                0,1   1048576    4137 /memfd:mozilla-ipc (deleted)
firefox 11500 rafal   81u      CHR            226,128       0t0     939 /dev/dri/renderD128
firefox 11500 rafal   82u      CHR            226,128       0t0     939 /dev/dri/renderD128
firefox 11500 rafal   83u      CHR            226,128       0t0     939 /dev/dri/renderD128
firefox 11500 rafal   84uw     REG              259,5     26624  131967 /home/rafal/snap/firefox/common/.mozilla/firefox/qe6o9gu4.default/storage/default/https+++www.google.com/ls/data.sqlite
